"","orig.ident","nCount_RNA","nFeature_RNA","celltype","hUSI","subtype","TSNE_1","TSNE_2"
"SS2_G2_S190_comb","SeuratProject",11621.7522058,5368,"T cell",0.468032563572962,"T cell",3.34808723956348,12.1097109043045
"SS2_F10_S182_comb","SeuratProject",12820.975908,5831,"T cell",0.501734135629448,"T cell",14.0365245166329,8.99688922630157
"monika_E8_S142_comb","SeuratProject",8038.64595929998,4579,"T cell",0.505058596666748,"T cell",-11.2003712490445,-0.77383190124195
"SS2_C4_S165_comb","SeuratProject",12977.4913316,6696,"T cell",0.595367805552135,"T cell",4.25773930819318,12.8193617443663
"monika_C3_S122_comb","SeuratProject",8692.50710210002,4949,"T cell",0.626373920676062,"T cell",3.9684473571516,7.92893099346882
"monika_D5_S130_comb","SeuratProject",10740.0507303,5865,"T cell",0.446996278051101,"T cell",3.81728213660065,9.9620924204357
"monika_F7_S150_comb","SeuratProject",10786.7260223,5767,"T cell",0.521359602268415,"T cell",4.661927597362,9.4530071212173
"monika_B5_S113_comb","SeuratProject",11370.9802969001,5298,"T cell",0.460362080953925,"T cell",14.3464468196026,9.13359539622181
"monika_C9_S125_comb","SeuratProject",9318.07343690004,4976,"T cell",0.508153506599099,"T cell",2.59129821271715,6.63804509221181
"monika_A1_S97_comb","SeuratProject",10077.3815085,6034,"T cell",0.496215880884172,"T cell",1.88728844398076,8.80397683753733
"monika_C6_S124_comb","SeuratProject",10240.0008611001,5614,"T cell",0.56617003855291,"T cell",4.0921293541241,9.20295011919964
"monika_B1_S108_comb","SeuratProject",9178.85783160002,4548,"T cell",0.507097641020082,"T cell",1.03529634664786,7.61935871065509
"SS2_F5_S184_comb","SeuratProject",12333.5050116,4939,"T cell",0.594757061772306,"T cell",13.8900352083085,8.71920817877324
"monika_F5_S148_comb","SeuratProject",9736.35632270002,6154,"T cell",0.488419050257202,"T cell",1.75584215577799,8.38039491277026
"SS2_E8_S181_comb","SeuratProject",12887.9134351,5929,"T cell",0.516405748609748,"T cell",13.7183155532658,8.61329570941587
"monika_F2_S146_comb","SeuratProject",8393.8476833,4758,"T cell",0.596027568928073,"T cell",1.82150268451151,6.6675424486948
"monika_A8_S107_comb","SeuratProject",10440.5827637,5719,"T cell",0.564384129518382,"T cell",2.36147075069161,9.68407555598772
"SS2_E10_S176_comb","SeuratProject",12406.5397750001,5344,"T cell",0.572769461732079,"T cell",13.53058410116,8.50217467008032
"monika_D11_S127_comb","SeuratProject",8288.29430929997,4872,"T cell",0.541563156095733,"T cell",-1.18967276563464,-1.78206562161578
"SS2_F2_S183_comb","SeuratProject",10972.7611732,5262,"T cell",0.534773714935136,"T cell",14.274977310375,7.27151394767951
"monika_B11_S110_comb","SeuratProject",10931.4635664,5983,"T cell",0.491634444083247,"T cell",2.19848443099154,10.9637353389376
"monika_B7_S115_comb","SeuratProject",9920.60332190001,5477,"T cell",0.53910890545935,"T cell",3.68910836219091,9.10668759256828
"monika_D8_S133_comb","SeuratProject",9825.84776210001,5533,"T cell",0.526398278440629,"T cell",1.92127512193472,8.7178212292506
"monika_E2_S138_comb","SeuratProject",7725.40689810001,4537,"T cell",0.531608311981988,"T cell",-0.972117685213329,-1.5826443002854
"SS2_C10_S164_comb","SeuratProject",13537.034944,6322,"T cell",0.52770650409359,"T cell",10.7871353374796,16.152514799545
"monika_E5_S139_comb","SeuratProject",8082.97234679999,4888,"T cell",0.512570820843583,"T cell",-3.15652145176608,-0.230531187920578
"monika_E11_S136_comb","SeuratProject",8787.31928550001,4924,"T cell",0.573118911822742,"T cell",0.403254811688373,0.126480313198474
"monika_E10_S135_comb","SeuratProject",8872.66794979998,5231,"T cell",0.570089734991678,"T cell",-6.49783163981314,2.22043168015863
"monika_F1_S144_comb","SeuratProject",10654.977316,6650,"T cell",0.58602469830137,"T cell",2.19749184695349,10.5373346582954
"monika_D6_S131_comb","SeuratProject",10058.448981,5512,"T cell",0.51859480779713,"T cell",3.46831359217015,9.23942646998809
"SS2_E5_S178_comb","SeuratProject",14188.3138882,6735,"T cell",0.536832767484127,"T cell",27.1346411591898,-2.26431244340346
"monika_E9_S143_comb","SeuratProject",10116.121482,5508,"T cell",0.550323006390446,"T cell",3.99943588583374,9.11306446948462
"SS2_D4_S172_comb","SeuratProject",10881.6440551,5010,"T cell",0.496648198414745,"T cell",4.07311716044059,10.8805980038279
"SS2_B7_S162_comb","SeuratProject",9329.90870659998,6104,"T cell",0.547097093056994,"T cell",-10.5943533420853,7.17044603042536
"SS2_E1_S175_comb","SeuratProject",11134.9030207,4740,"T cell",0.4141027260946,"T cell",7.2483677715422,13.3270378759835
"monika_A6_S105_comb","SeuratProject",9804.22100110003,5515,"T cell",0.480587805073792,"T cell",3.87361122415785,9.01552737990535
"SS2_F7_S186_comb","SeuratProject",14165.6892271,6141,"T cell",0.38213496913465,"T cell",30.907217180852,-3.65617279533347
"monika_E1_S134_comb","SeuratProject",10033.1327702,5982,"T cell",0.529971464953088,"T cell",3.7547494594489,9.07634858169927
"monika_A11_S99_comb","SeuratProject",9622.38774270002,5369,"T cell",0.556945048253933,"T cell",1.9870732362233,8.71258834475884
"SS2_G12_S189_comb","SeuratProject",10703.705567,4931,"T cell",0.593377736336425,"T cell",14.3499006639717,7.40175403383874
"SS2_E3_S177_comb","SeuratProject",11093.2096523,5590,"T cell",0.536201294736884,"T cell",3.95511799720827,10.6923056453311
"SS2_B2_S160_comb","SeuratProject",17577.8484945,7213,"T cell",0.514930013022843,"T cell",31.9263280109401,-2.58549328587265
"monika_E12_S137_comb","SeuratProject",7584.31480660001,4302,"T cell",0.55337504593593,"T cell",-2.13373876203013,0.18597513409978
"SS2_A5_S155_comb","SeuratProject",10576.1215883,4823,"T cell",0.489455854816837,"T cell",-0.679932072076195,5.89603734820862
"SS2_D8_S174_comb","SeuratProject",12083.8145733,5733,"T cell",0.567116689425212,"T cell",13.6307700216567,8.56262439081644
"SS2_E7_S180_comb","SeuratProject",13508.3480160001,5888,"T cell",0.530376381731548,"T cell",26.7477056524843,-2.33277449028444
"monika_A10_S98_comb","SeuratProject",8197.0689632,4764,"T cell",0.48377420588945,"T cell",-10.9810244335564,-0.645440222268059
"monika_B10_S109_comb","SeuratProject",9551.89827390004,5052,"T cell",0.566216812356888,"T cell",4.0808444650707,8.51194752677499
"monika_B3_S112_comb","SeuratProject",9943.80616829999,5343,"T cell",0.596658050998573,"T cell",4.36144715064597,8.92947050513548
"SS2_D1_S168_comb","SeuratProject",10608.2064964,5114,"T cell",0.523441107785685,"T cell",23.5366231102012,-4.50418363676412
"monika_B6_S114_comb","SeuratProject",7957.8491524,4391,"T cell",0.53781245366321,"T cell",-3.36257416285325,0.313694954018909
"SS2_B12_S159_comb","SeuratProject",9912.4320586,5537,"T cell",0.534431368385276,"T cell",-1.63580545355454,7.27042008826285
"monika_B8_S116_comb","SeuratProject",11992.8206465,5996,"T cell",0.508960294127842,"T cell",26.2487665470015,-2.71251504764083
"SS2_A12_S153_comb","SeuratProject",11094.4961696,4533,"T cell",0.586604368023722,"T cell",15.0258510723891,8.16430822589628
"SS2_B9_S163_comb","SeuratProject",10437.5363703,4890,"T cell",0.609507601999732,"T cell",0.688335888843396,9.96820215331619
"SS2_F8_S187_comb","SeuratProject",11799.6605763,5434,"T cell",0.469143945961233,"T cell",3.79386026197987,12.1241827525646
"monika_B2_S111_comb","SeuratProject",8858.9198867,5648,"T cell",0.587851173018623,"T cell",-10.6925536206213,7.47664935652488
"monika_E6_S140_comb","SeuratProject",8646.02618240001,4687,"T cell",0.5864181028623,"T cell",0.393453037228715,1.18619521499496
"monika_A12_S100_comb","SeuratProject",9394.4738787,5678,"T cell",0.656089660269136,"T cell",3.10936948933029,8.92172538720664
"SS2_B4_S161_comb","SeuratProject",10475.923729,5300,"T cell",0.529160677563378,"T cell",2.85260898094065,10.0708172549159
"monika_F10_S145_comb","SeuratProject",12812.6964509,6778,"T cell",0.540858209467295,"T cell",27.2748736790276,-2.78445795648895
"monika_D3_S128_comb","SeuratProject",10237.4055592,6072,"T cell",0.540088779381608,"T cell",3.25936720270534,9.39597074334062
"SS2_H7_S192_comb","SeuratProject",10715.1930543,5133,"T cell",0.54242519114312,"T cell",20.1048189567417,-1.63535000010638
"monika_D4_S129_comb","SeuratProject",8825.6027233,5075,"T cell",0.554442525755136,"T cell",1.18506676788403,7.5006096765019
"SS2_D2_S170_comb","SeuratProject",11024.0948961,4882,"T cell",0.573409430873434,"T cell",13.940704511954,8.05105741275361
"monika_F8_S151_comb","SeuratProject",10124.2374169,5844,"T cell",0.496978243121618,"T cell",-0.66944280423555,5.84124210163813
"SS2_B10_S157_comb","SeuratProject",13291.2936411,6473,"T cell",0.584656813479263,"T cell",26.6821706845292,-2.46852856054493
"monika_F9_S152_comb","SeuratProject",11939.92927,5825,"T cell",0.603434102762067,"T cell",28.9087241646429,-3.79987439844135
"SS2_F6_S185_comb","SeuratProject",12390.8979623,6035,"T cell",0.521827180783353,"T cell",3.60372350537149,12.3242825945834
"SS2_A4_S154_comb","SeuratProject",10882.8906571,6078,"T cell",0.555870784415118,"T cell",14.5793732640535,8.06759623050435
"SS2_B1_S156_comb","SeuratProject",11934.5179478,5549,"T cell",0.44645817224848,"T cell",13.9995327659885,8.49314059498476
"monika_A3_S102_comb","SeuratProject",8393.16293980002,5167,"T cell",0.537840483506139,"T cell",-2.67332719500262,-1.0438698776689
"monika_B9_S117_comb","SeuratProject",10017.3020342,5501,"T cell",0.566032427707021,"T cell",2.28784376740892,8.9849206420197
"monika_A4_S103_comb","SeuratProject",10780.2106681001,5943,"T cell",0.496956741410127,"T cell",3.09436514271589,10.0520183480543
"monika_C5_S123_comb","SeuratProject",9021.47700670001,4621,"T cell",0.574416843057399,"T cell",1.88173345611473,3.07588460853871
"monika_A5_S104_comb","SeuratProject",9299.300373,5056,"T cell",0.520780874161191,"T cell",2.58116940552992,6.55852852203688
"SS2_G5_S191_comb","SeuratProject",14578.272593,6781,"T cell",0.543321957915067,"T cell",28.5760519607377,-2.42007387495375
"CY75_1_CD45_CD8_8__S364_comb","SeuratProject",9850.37858569,4700,"T cell",0.621685477617536,"T cell",8.47250325308831,9.52564665070014
"CY75_1_CD45_CD8_1__S29_comb","SeuratProject",14907.7851086,6182,"T cell",0.538328583646647,"T cell",30.031624129022,-2.65047057483414
"CY75_1_CD45_CD8_7__S211_comb","SeuratProject",12015.54019279,5917,"T cell",0.641045911826395,"T cell",8.49287068082876,14.8381673981137
"CY75_1_CD45_CD8_3__S159_comb","SeuratProject",11815.7464176,5521,"T cell",0.54926483171012,"T cell",8.23539556728343,15.1784970501041
"CY75_1_CD45_CD8_1__S5_comb","SeuratProject",9387.8883933,3911,"T cell",0.59513241716037,"T cell",3.74558304013959,4.59761750885664
"CY75_1_CD45_CD8_8__S374_comb","SeuratProject",11910.18883068,5960,"T cell",0.628577432406725,"T cell",12.0229585668386,13.3726609618759
"CY75_1_CD45_CD8_7__S286_comb","SeuratProject",13034.7513015,6068,"T cell",0.595951227909992,"T cell",9.62643058019333,15.4999202799093
"CY75_1_CD45_CD8_7__S200_comb","SeuratProject",14015.6327159901,6943,"T cell",0.565467293997343,"T cell",9.01460805034746,16.9446256008907
"CY75_1_CD45_CD8_8__S295_comb","SeuratProject",9086.99670400002,4250,"T cell",0.509532639787484,"T cell",7.55123706978892,9.01861696411146
"CY75_1_CD45_CD8_8__S347_comb","SeuratProject",12182.39954249,5571,"T cell",0.601027126553026,"T cell",11.2876672113325,14.0147317610355
"CY75_1_CD45_CD8_7__S271_comb","SeuratProject",10459.28876699,5349,"T cell",0.564542224560806,"T cell",9.04163115404171,10.2468758037217
"CY75_1_CD45_CD8_8__S357_comb","SeuratProject",11895.7753658,5632,"T cell",0.575026315429443,"T cell",13.8863084281777,11.9655106186558
"CY75_1_CD45_CD8_1__S50_comb","SeuratProject",9728.13328179999,4160,"T cell",0.57524558851753,"T cell",-2.21357791569936,12.8271143769304
"CY75_1_CD45_CD8_8__S296_comb","SeuratProject",10470.73166479,5040,"T cell",0.573435502081967,"T cell",11.5361673083414,10.0871358772809
"CY75_1_CD45_CD8_7__S283_comb","SeuratProject",14582.3410505999,6633,"T cell",0.539473559388285,"T cell",30.0490843113229,-2.83550184331786
"CY75_1_CD45_CD8_3__S148_comb","SeuratProject",9762.85498799001,3846,"T cell",0.652554886607304,"T cell",9.36367418874413,8.70945239402369
"CY75_1_CD45_CD8_7__S250_comb","SeuratProject",10665.6994157,5613,"T cell",0.59562054593052,"T cell",9.13096302002431,10.5062275687627
"CY75_1_CD45_CD8_7__S257_comb","SeuratProject",11653.7783813999,5651,"T cell",0.546253961551861,"T cell",10.059384774361,13.3222190989899
"CY75_1_CD45_CD8_8__S331_comb","SeuratProject",10086.94554959,4639,"T cell",0.569129744782022,"T cell",8.39834798850439,9.54879382679343
"CY75_1_CD45_CD8_3__S123_comb","SeuratProject",11394.28361497,5063,"T cell",0.617068781014142,"T cell",12.5185065514381,12.1872733225336
"CY75_1_CD45_CD8_8__S338_comb","SeuratProject",10736.82916599,4613,"T cell",0.557861993217858,"T cell",12.7333093152259,10.8926465713338
"CY75_1_CD45_CD8_8__S292_comb","SeuratProject",13947.2076527001,6297,"T cell",0.532449894729492,"T cell",16.2005993303993,11.2918127618056
"CY75_1_CD45_CD8_3__S158_comb","SeuratProject",10064.6470726,5116,"T cell",0.613247584639431,"T cell",10.9035449048731,9.71034964254688
"CY75_1_CD45_CD8_1__S79_comb","SeuratProject",12367.9618661999,5765,"T cell",0.642830239650641,"T cell",12.2037413892038,13.8399426243828
"CY75_1_CD45_CD8_8__S336_comb","SeuratProject",10430.31608148,4670,"T cell",0.539533900600156,"T cell",29.4764785340738,-4.14823946829732
"CY75_1_CD45_CD8_8__S350_comb","SeuratProject",15211.15012567,7198,"T cell",0.573641028292133,"T cell",27.4152894688344,-1.85692402917421
"CY75_1_CD45_CD8_1__S16_comb","SeuratProject",11474.9022036,4467,"T cell",0.515750428707043,"T cell",10.8434493655316,13.1922972855958
"CY75_1_CD45_CD8_7__S198_comb","SeuratProject",13725.17394368,6524,"T cell",0.519056839110554,"T cell",8.58139070047761,16.8844753496219
"CY75_1_CD45_CD8_7__S212_comb","SeuratProject",11411.8269417999,5510,"T cell",0.520247180764583,"T cell",13.9044891247475,10.8532097201988
"CY75_1_CD45_CD8_7__S285_comb","SeuratProject",12185.4842088,6072,"T cell",0.551991795018995,"T cell",8.64187785750893,14.6947837144678
"CY75_1_CD45_CD8_8__S356_comb","SeuratProject",8424.03847118999,4424,"T cell",0.531305816860541,"T cell",-10.9234428899856,-0.819484626968445
"CY75_1_CD45_CD8_1__S96_comb","SeuratProject",11237.70330629,5361,"T cell",0.577416049380987,"T cell",10.6034998818949,11.6553954865214
"CY75_1_CD45_CD8_8__S381_comb","SeuratProject",13488.9137296,6025,"T cell",0.389836208472967,"T cell",30.7676492598136,-3.38403278055894
"CY75_1_CD45_CD8_8__S290_comb","SeuratProject",11142.0349096,4962,"T cell",0.541990775922481,"T cell",12.5420465184069,11.7495943492554
"CY75_1_CD45_CD8_8__S306_comb","SeuratProject",11561.0710042,5156,"T cell",0.530352388328202,"T cell",27.6337654082598,-4.10558385412289
"CY75_1_CD45_CD8_8__S343_comb","SeuratProject",9057.3332893,4276,"T cell",0.517814092204207,"T cell",6.68096851899165,9.15911332436259
"CY75_1_CD45_CD8_7__S206_comb","SeuratProject",12615.15740359,6263,"T cell",0.640612686368057,"T cell",15.341295067044,11.8898665961849
"CY75_1_CD45_CD8_3__S107_comb","SeuratProject",11614.9978807,5389,"T cell",0.502862320552643,"T cell",8.7323804022914,13.9537506440836
"CY75_1_CD45_CD8_1__S55_comb","SeuratProject",10609.3936696,4203,"T cell",0.467285662958913,"T cell",7.4117718332542,12.9383940154715
"CY75_1_CD45_CD8_8__S293_comb","SeuratProject",11858.901252,5522,"T cell",0.504506171101939,"T cell",11.616653718694,13.622065338266
"CY75_1_CD45_CD8_3__S174_comb","SeuratProject",10934.8570466,4543,"T cell",0.588201477269925,"T cell",11.7656259669515,11.7970252420519
"CY75_1_CD45_CD8_3__S150_comb","SeuratProject",11245.6029254999,4926,"T cell",0.580618756906361,"T cell",13.4358085210096,11.1803992933823
"CY75_1_CD45_CD8_1__S71_comb","SeuratProject",9618.88804848998,4720,"T cell",0.557516324551417,"T cell",-1.72268475260201,12.4101894150473
"CY75_1_CD45_CD8_7__S266_comb","SeuratProject",13562.1862337799,6887,"T cell",0.526271162970732,"T cell",15.4799400818876,11.9589748785001
"CY75_1_CD45_CD8_7__S225_comb","SeuratProject",12720.7302632,6243,"T cell",0.536326598777115,"T cell",7.9324193151826,14.8537968807662
"CY75_1_CD45_CD8_1__S88_comb","SeuratProject",9249.69345989999,4069,"T cell",0.538161735190986,"T cell",1.52270066074886,5.13702836001318
"CY75_1_CD45_CD8_8__S322_comb","SeuratProject",16333.51515859,7942,"T cell",0.440220911432242,"T cell",-0.0885556093099263,20.2993114038718
"CY75_1_CD45_CD8_8__S349_comb","SeuratProject",9734.99089989001,4746,"T cell",0.570052238093233,"T cell",1.43463042243013,3.91321066840049
"CY75_1_CD45_CD8_1__S11_comb","SeuratProject",12932.6691407,5700,"T cell",0.581890317849301,"T cell",9.4749107734857,15.572661412943
"CY75_1_CD45_CD8_7__S221_comb","SeuratProject",12692.16534709,6212,"T cell",0.548451866072692,"T cell",9.06213766707909,15.4128623442026
"CY75_1_CD45_CD8_7__S259_comb","SeuratProject",16688.70523319,7483,"T cell",0.428808592194901,"T cell",31.1162547833924,-2.9279985577865
"CY75_1_CD45_CD8_8__S319_comb","SeuratProject",12477.06495808,5718,"T cell",0.58291556098475,"T cell",9.49484428644267,14.9179965914042
"CY75_1_CD45_CD8_1__S83_comb","SeuratProject",12769.4342188,5972,"T cell",0.547320408596121,"T cell",1.18359855617758,17.2941488624651
"CY75_1_CD45_CD8_1__S27_comb","SeuratProject",11619.0301777899,5076,"T cell",0.571464932906114,"T cell",11.7349547240521,13.2200001091147
"CY75_1_CD45_CD8_3__S163_comb","SeuratProject",10824.99532159,5145,"T cell",0.541986499537836,"T cell",9.77488430214529,11.5886557257831
"CY75_1_CD45_CD8_7__S228_comb","SeuratProject",12414.6763924,5970,"T cell",0.422074262965735,"T cell",-0.0104675201621763,18.0545187494897
"CY75_1_CD45_CD8_3__S106_comb","SeuratProject",10399.4501845,4519,"T cell",0.603806530889691,"T cell",10.1722834640198,11.1139835998138
"CY75_1_CD45_CD8_1__S47_comb","SeuratProject",10838.7944244,5095,"T cell",0.559661668177507,"T cell",7.92960784148625,10.5391074382319
"CY75_1_CD45_CD8_1__S51_comb","SeuratProject",11747.80307118,4817,"T cell",0.55895632692672,"T cell",9.25448498810565,13.7793599004131
"CY75_1_CD45_CD8_8__S324_comb","SeuratProject",11398.3336971,5418,"T cell",0.587891634561219,"T cell",12.3518667174182,12.5511385351392
"CY75_1_CD45_CD8_3__S108_comb","SeuratProject",16106.86695459,7967,"T cell",0.160906530718071,"T cell",-1.91371028006842,26.3676819052924
"CY75_1_CD45_CD8_8__S372_comb","SeuratProject",11326.8539828799,5854,"T cell",0.626713284051363,"T cell",8.83748174599257,11.7529750408613
"CY75_1_CD45_CD8_3__S178_comb","SeuratProject",9798.77901119003,4451,"T cell",0.595711130934552,"T cell",7.45731615572451,9.52091861867976
"CY75_1_CD45_CD8_8__S315_comb","SeuratProject",9567.76121298996,4441,"T cell",0.568761408317638,"T cell",-2.39727239117891,12.7201519037652
"CY75_1_CD45_CD8_3__S135_comb","SeuratProject",13053.5112339,5022,"T cell",0.592915573208932,"T cell",10.7370248468781,15.8413019191695
"CY75_1_CD45_CD8_7__S253_comb","SeuratProject",12881.2758603,6353,"T cell",0.616105578806437,"T cell",8.63384750365424,16.0093771443978
"CY75_1_CD45_CD8_7__S249_comb","SeuratProject",11965.5754908,5892,"T cell",0.553589997774595,"T cell",14.7581732144257,10.8910752598856
"CY75_1_CD45_CD8_8__S339_comb","SeuratProject",9987.33311029997,4451,"T cell",0.583754510182117,"T cell",9.99931829327335,10.1689784272598
"CY75_1_CD45_CD8_7__S268_comb","SeuratProject",13556.52589868,6681,"T cell",0.471881011679841,"T cell",16.1368308986667,11.355116755475
