"","expression","weight","gene","threshold"
"SH3RF2",-0.0355766868623418,-0.00347333448478233,"SH3RF2","Negative"
"SH3RF3",0.02907260148212,0.0014426111726188,"SH3RF3","Positive"
"SH3TC1",0.0200925955092595,0.00286842363901742,"SH3TC1","Positive"
"SH3TC2",-0.0118841114417586,-0.000776364105068631,"SH3TC2","Negative"
"SH3YL1",0.0161520567850798,0.000675727998608577,"SH3YL1","Positive"
"SHANK1",-0.00381365568028211,-0.00145086116442711,"SHANK1","Negative"
"SHANK2",-0.0158576784379793,-0.00820019237255165,"SHANK2","Negative"
"SHANK3",0.0219304376461463,0.00176489271128655,"SHANK3","Positive"
"SHARPIN",0.00440872825255693,0.000517375324183128,"SHARPIN","Positive"
"SHB",-0.00518934895300943,-0.000585960438088949,"SHB","Negative"
"SHBG",0.128944381757489,0.00658424294032151,"SHBG","Positive"
"SHC1",0.0285279865708757,0.00106996414065304,"SHC1","Positive"
"SHC2",0.148082286880991,0.00487948732757147,"SHC2","Positive"
"SHC3",0.0894985434399185,0.00280673311357742,"SHC3","Positive"
"SHC4",0.00898951334088345,0.000301245747197674,"SHC4","Positive"
"SHCBP1",-0.163452254311851,-0.00371535112587057,"SHCBP1","Negative"
"SHE",0.234030844671409,0.0174255093522082,"SHE","Positive"
"SHF",-0.059656656900233,-0.00430496998818043,"SHF","Negative"
"SHH",0.147089153285209,0.00399003084618045,"SHH","Positive"
"SHISA2",-0.0335096276423826,-0.00760945899268734,"SHISA2","Negative"
"SHISA3",-0.0534337230003295,0.00135593452983978,"SHISA3","Positive"
"SHISA4",0.00545927442206479,0.000720159690843105,"SHISA4","Positive"
"SHISA5",0.0205777361959097,0.00118027721668409,"SHISA5","Positive"
"SHISA6",-0.0318631682518586,-0.00306918964559261,"SHISA6","Negative"
"SHISA9",0.107870037956395,0.00671762255076903,"SHISA9","Positive"
"SHISAL1",0.00559188234322445,-0.00113161098230849,"SHISAL1","Negative"
"SHKBP1",-0.0133560045891707,-0.000622987048886137,"SHKBP1","Negative"
"SHLD1",-0.0433628078057995,-0.00223560719198094,"SHLD1","Negative"
"SHLD2",-0.0171201096639645,-0.000957211823052003,"SHLD2","Negative"
"SHLD3",-0.0200859484653012,-0.000500925750463096,"SHLD3","Negative"
"SHMT1",-0.0869134694933967,-0.00398774057032562,"SHMT1","Negative"
"SHMT2",-0.0228892980601498,-0.00166591066537447,"SHMT2","Negative"
"SHOC2",0.0110365486004525,0.000477682178161739,"SHOC2","Positive"
"SHOX",-0.243754261140468,-0.00977668357691667,"SHOX","Negative"
"SHOX2",0.0767883646104994,0.00670049869915315,"SHOX2","Positive"
"SHPK",-0.0191770949133637,-0.000859418033680187,"SHPK","Negative"
"SHPRH",-0.0108801301812996,-0.00078897232045483,"SHPRH","Negative"
"SHQ1",0.00158446441523299,6.28999865996673e-05,"SHQ1","Positive"
"SHROOM1",-0.00288862391994917,0.000964906685274218,"SHROOM1","Positive"
"SHROOM2",-0.0268769123336312,-0.00408254633281202,"SHROOM2","Negative"
"SHROOM3",-0.044253984145226,-0.00189957899544177,"SHROOM3","Negative"
"SHROOM4",0.00264732235214635,0.00125885316675089,"SHROOM4","Positive"
"SHTN1",-0.0187784139306495,-0.00038669075692577,"SHTN1","Negative"
"SIAE",0.0360956963129424,0.0021626692118676,"SIAE","Positive"
"SIAH1",-0.0067079104721076,-0.000193015447738136,"SIAH1","Negative"
"SIAH2",-0.00598529774748427,-0.000746739607392418,"SIAH2","Negative"
"SIDT2",0.0131353257782682,0.00076405517758604,"SIDT2","Positive"
"SIGIRR",-0.0624658797325884,-0.00116622713034055,"SIGIRR","Negative"
"SIGLEC15",0.0467593843732529,6.81345622276667e-05,"SIGLEC15","Positive"
"SIGMAR1",0.00214297691881146,0.000139321976399951,"SIGMAR1","Positive"
"SIK1",0.023115736299685,0.000724995631538125,"SIK1","Positive"
"SIK1B",0.0295138377949887,0.000910691493985513,"SIK1B","Positive"
"SIK2",0.0124889286280753,0.000466753911243643,"SIK2","Positive"
"SIK3",0.0150958633982772,0.000368256448277095,"SIK3","Positive"
"SIKE1",-0.00271710031996026,0.00013779397825611,"SIKE1","Positive"
"SIL1",0.0238927007816497,0.00220775079544747,"SIL1","Positive"
"SIM1",-0.068945237778712,0.00712539035151746,"SIM1","Positive"
"SIM2",0.00514977773464975,-0.000843042472162297,"SIM2","Negative"
"SIMC1",-0.0214780355429605,-0.000990023866413591,"SIMC1","Negative"
"SIN3A",-0.0160422128575152,-0.00165575656677208,"SIN3A","Negative"
"SIN3B",-0.0030974550647695,-0.000391997978223285,"SIN3B","Negative"
"SINHCAF",-0.0237798407386404,-0.00157548707804189,"SINHCAF","Negative"
"SIPA1",-0.00654814269170858,0.000251308936668315,"SIPA1","Positive"
"SIPA1L1",-0.00715511141930201,-0.00107517575927255,"SIPA1L1","Negative"
"SIPA1L2",0.00855946833879156,-0.000653398149049448,"SIPA1L2","Negative"
"SIPA1L3",-0.0091301949231883,-0.000424130966256564,"SIPA1L3","Negative"
"SIRPA",0.00903562234404785,0.00134957740863619,"SIRPA","Positive"
"SIRPB1",-0.00497503588843248,0.00151117253181383,"SIRPB1","Positive"
"SIRPB2",-0.0236667815350556,-0.0021661970339944,"SIRPB2","Negative"
"SIRT1",-0.00651549780010658,-0.000194112136084482,"SIRT1","Negative"
"SIRT2",0.00834562943262828,0.000173629573539744,"SIRT2","Positive"
"SIRT3",-0.00305730549059542,-4.59731140738311e-05,"SIRT3","Negative"
"SIRT4",0.000776005144933487,-0.000641476109040747,"SIRT4","Negative"
"SIRT5",0.00286867456289456,0.000487429176926032,"SIRT5","Positive"
"SIRT7",0.000328922879549095,0.000376040382052801,"SIRT7","Positive"
"SIVA1",-0.0294346705768386,-0.000644643375591335,"SIVA1","Negative"
"SIX1",-0.0127709825615714,0.000766713106589811,"SIX1","Positive"
"SIX2",0.0930907828719621,0.00986325942971969,"SIX2","Positive"
"SIX3",-0.0771259457596522,-0.00520492263853201,"SIX3","Negative"
"SIX4",0.0103528297839423,0.000547945455860953,"SIX4","Positive"
"SIX5",-0.0284928415697977,-0.000988051702856013,"SIX5","Negative"
"SKA1",-0.133843533072837,-0.00139630846303088,"SKA1","Negative"
"SKA2",-0.0301009856858976,-0.00101011532975573,"SKA2","Negative"
"SKA3",-0.13652052590166,-0.00255940990431345,"SKA3","Negative"
"SKAP2",0.0289218059866339,0.00116398256333294,"SKAP2","Positive"
"SKI",-0.0145055985041492,-0.00103980903633167,"SKI","Negative"
"SKIL",0.0157590601079285,0.00115019763364401,"SKIL","Positive"
"SKIV2L",0.0200871591070036,0.00108231219387141,"SKIV2L","Positive"
"SKP1",-0.00825675377148345,-0.00133797182410677,"SKP1","Negative"
"SKP2",-0.0562235476592848,-0.0027569086743924,"SKP2","Negative"
"SLAIN2",0.00995817253182213,0.000597510554655287,"SLAIN2","Positive"
"SLAMF7",0.120934080651142,-0.000161431478574351,"SLAMF7","Negative"
"SLAMF9",-0.204205564316663,-0.00203566296811134,"SLAMF9","Negative"
"SLBP",-0.000853291385714181,0.000389599219453419,"SLBP","Positive"
"SLC10A2",-0.0568025500898838,-0.0059333305622205,"SLC10A2","Negative"
"SLC10A3",0.00814812843241262,0.000681961966013961,"SLC10A3","Positive"
"SLC10A4",0.0766035708709053,0.00218114194002283,"SLC10A4","Positive"
"SLC10A6",0.0925723568245821,-0.00332755844737906,"SLC10A6","Negative"
"SLC10A7",-0.0208280565426585,-0.00150715079413282,"SLC10A7","Negative"
"SLC11A2",0.0370069572219603,0.00170988533337352,"SLC11A2","Positive"
"SLC12A2",0.0136332824590782,0.000546778018292329,"SLC12A2","Positive"
"SLC12A4",0.0162864340081956,0.0011894902068532,"SLC12A4","Positive"
"SLC12A5",0.107972689857767,0.00482844752623619,"SLC12A5","Positive"
"SLC12A6",0.0114393040603087,-3.85838893241905e-05,"SLC12A6","Negative"
"SLC12A7",0.0436771348089483,0.00341224645490406,"SLC12A7","Positive"
"SLC12A8",-0.00421912053412176,-0.00211496460802693,"SLC12A8","Negative"
"SLC12A9",-0.00605063247406243,0.000852935646279803,"SLC12A9","Positive"
"SLC13A3",0.0110970675755258,-0.0024684725825371,"SLC13A3","Negative"
"SLC13A5",0.0348966890501337,0.00366202824162366,"SLC13A5","Positive"
"SLC14A1",0.164187687390865,0.00121118916631573,"SLC14A1","Positive"
"SLC15A2",-0.0176651301855569,-0.00952576171132105,"SLC15A2","Negative"
"SLC15A3",-0.00801102009105635,-0.000721141561242547,"SLC15A3","Negative"
"SLC15A4",0.0184976562886934,0.00105667749565319,"SLC15A4","Positive"
"SLC16A1",0.00867594262023998,0.000654875176503988,"SLC16A1","Positive"
"SLC16A10",0.123902550914429,0.0120823073150095,"SLC16A10","Positive"
"SLC16A13",-0.0403135249976366,-0.00342241081937522,"SLC16A13","Negative"
"SLC16A14",0.0729315596690495,0.00274035782192506,"SLC16A14","Positive"
"SLC16A2",-0.00556212557477451,-0.00104609876152126,"SLC16A2","Negative"
"SLC16A3",0.0126804313365575,0.00208253558118978,"SLC16A3","Positive"
"SLC16A4",0.0214665151243336,0.00125039930623338,"SLC16A4","Positive"
"SLC16A5",-0.0393000608039234,-0.000922732309624331,"SLC16A5","Negative"
"SLC16A6",0.398863271510448,0.0207866816535177,"SLC16A6","Positive"
"SLC16A7",-0.0591121491170455,-0.00299391269539804,"SLC16A7","Negative"
"SLC16A9",-0.146338651288164,-0.00978022457539028,"SLC16A9","Negative"
"SLC17A5",0.0545505060433605,0.00200497321167922,"SLC17A5","Positive"
"SLC17A6",0.0364784433554695,0.0018435143291617,"SLC17A6","Positive"
"SLC17A9",-0.0491689628857565,8.61358921174375e-05,"SLC17A9","Positive"
"SLC18B1",0.0261150519189179,-0.00074911297123775,"SLC18B1","Negative"
"SLC19A1",-0.0387270585555214,-0.000999182194793934,"SLC19A1","Negative"
"SLC19A2",0.0180367179415212,0.000801739702610471,"SLC19A2","Positive"
"SLC1A1",0.0532567075648334,0.00316645395989705,"SLC1A1","Positive"
"SLC1A2",0.0807394733262553,0.00415902060933889,"SLC1A2","Positive"
"SLC1A3",-0.014978125958592,-0.00671190100771317,"SLC1A3","Negative"
"SLC1A4",-0.0352745475548792,-0.000949454681068017,"SLC1A4","Negative"
"SLC1A5",-0.0269377578626844,-0.00253255754423826,"SLC1A5","Negative"
"SLC1A6",0.0639093048827668,0.00431442091549924,"SLC1A6","Positive"
"SLC1A7",0.0257925148081297,0.00380952778698659,"SLC1A7","Positive"
"SLC20A1",0.0487105607968386,0.00177803082819654,"SLC20A1","Positive"
"SLC20A2",-0.0100697277014806,-0.0014481784955668,"SLC20A2","Negative"
"SLC22A15",0.0791435964299984,-0.00128571145354478,"SLC22A15","Negative"
"SLC22A17",-0.00569374481455425,-3.39886536366713e-05,"SLC22A17","Negative"
"SLC22A18",0.0136212911162896,0.00228631672710253,"SLC22A18","Positive"
"SLC22A18AS",0.0761124952841171,0.0074914701765341,"SLC22A18AS","Positive"
"SLC22A23",0.0418483086823507,0.00268869398360375,"SLC22A23","Positive"
"SLC22A3",0.176691200410291,0.000476555753433903,"SLC22A3","Positive"
"SLC22A31",0.0297575092076254,0.00159197151198869,"SLC22A31","Positive"
"SLC22A4",0.0583995871000814,0.00317224628612671,"SLC22A4","Positive"
"SLC22A5",0.0123219481631963,-0.000565794401515925,"SLC22A5","Negative"
"SLC23A2",0.0064838782786325,-0.000518476841585386,"SLC23A2","Negative"
"SLC23A3",-0.0216500920914969,-0.00273093706727624,"SLC23A3","Negative"
"SLC24A1",-0.0166868820064476,-0.00110491086099632,"SLC24A1","Negative"
"SLC24A3",-0.124418092325535,-0.0107887541236569,"SLC24A3","Negative"
"SLC24A5",-0.0805373433336595,-0.00288796825830344,"SLC24A5","Negative"
"SLC25A1",-0.00930229345229431,-0.000505232144958722,"SLC25A1","Negative"
"SLC25A10",-0.0486273437500458,-0.000908963565575693,"SLC25A10","Negative"
"SLC25A11",-0.005643147135028,-0.000269300861695143,"SLC25A11","Negative"
"SLC25A12",0.00474170874262084,0.000575956652586003,"SLC25A12","Positive"
"SLC25A13",-0.0106706351264987,-0.000987391642800218,"SLC25A13","Negative"
"SLC25A14",-0.00413122085635278,-5.75852751560741e-06,"SLC25A14","Negative"
"SLC25A15",-0.021889733113571,-0.000771826169669085,"SLC25A15","Negative"
"SLC25A16",0.00970088343900955,0.000780619420280786,"SLC25A16","Positive"
"SLC25A17",-0.00478305862268998,-0.000668378896558741,"SLC25A17","Negative"
"SLC25A18",0.0477706992991145,0.00163913178852572,"SLC25A18","Positive"
"SLC25A19",0.00145425402348501,0.000328050908162499,"SLC25A19","Positive"
"SLC25A20",0.0174408053567033,0.00084081163785352,"SLC25A20","Positive"
"SLC25A21",-0.1059097484,-0.0169403756947284,"SLC25A21","Negative"
"SLC25A22",-0.0281993016863452,-0.000854703509338491,"SLC25A22","Negative"
"SLC25A23",0.00149237844575416,-0.000217719351675511,"SLC25A23","Negative"
"SLC25A24",6.92343370050271e-06,0.000239734451235425,"SLC25A24","Positive"
"SLC25A25",-0.0228431442713839,-0.00129967495640893,"SLC25A25","Negative"
"SLC25A26",0.00368117697181929,1.62785581644236e-05,"SLC25A26","Positive"
"SLC25A27",0.0894588211399975,0.00610429038174635,"SLC25A27","Positive"
"SLC25A28",0.0196374983272699,0.00136360730544837,"SLC25A28","Positive"
"SLC25A29",-0.00015550966801618,0.000388612175515122,"SLC25A29","Positive"
"SLC25A3",0.00181563644966775,-0.000601080488092072,"SLC25A3","Negative"
"SLC25A30",0.0123845544205321,0.000721653074194815,"SLC25A30","Positive"
"SLC25A32",-0.00146714836880125,-0.000341130308148822,"SLC25A32","Negative"
"SLC25A33",-0.0189154111636843,-0.00150180314264048,"SLC25A33","Negative"
"SLC25A34",-0.0391700853440664,-0.00202053489759109,"SLC25A34","Negative"
"SLC25A35",-0.0327270300285345,-0.00119673563334858,"SLC25A35","Negative"
"SLC25A36",0.0211233592450828,0.00107883364667146,"SLC25A36","Positive"
"SLC25A37",0.0194718360017088,0.000912952637867161,"SLC25A37","Positive"
"SLC25A38",-0.00035270695434547,-0.000705604636431417,"SLC25A38","Negative"
"SLC25A39",0.00191187318124221,0.00053739504247189,"SLC25A39","Positive"
"SLC25A4",0.00934699667109323,0.000503899682332507,"SLC25A4","Positive"
"SLC25A40",-0.032136775059661,-0.00119397420924167,"SLC25A40","Negative"
"SLC25A42",0.00487318005592891,-1.2831344706487e-06,"SLC25A42","Negative"
"SLC25A43",-0.00224737864241387,0.000259317651410125,"SLC25A43","Positive"
"SLC25A44",-0.00920382975533918,-0.00148727167184322,"SLC25A44","Negative"
"SLC25A45",0.0234803415319846,0.00253465929847991,"SLC25A45","Positive"
"SLC25A46",0.00745538443418392,0.000488522101463114,"SLC25A46","Positive"
"SLC25A5",-0.0198113475781634,-0.00127927473395275,"SLC25A5","Negative"
"SLC25A51",0.0155423427913045,0.000494683487613584,"SLC25A51","Positive"
"SLC25A53",-0.00365853382764235,0.000684584005430649,"SLC25A53","Positive"
"SLC25A6",-0.0103923972833088,-0.00105112506614352,"SLC25A6","Negative"
"SLC26A1",-0.0368772839621171,0.000676100958143912,"SLC26A1","Positive"
"SLC26A10",-0.0215984032445162,0.00101750518301633,"SLC26A10","Positive"
"SLC26A11",0.010891903901309,0.000613891031981648,"SLC26A11","Positive"
"SLC26A2",0.0357827754209511,0.00187768056599743,"SLC26A2","Positive"
"SLC26A6",-0.00303688533219509,0.000236895623540492,"SLC26A6","Positive"
"SLC27A1",0.000318489201802273,5.07055854115606e-05,"SLC27A1","Positive"
"SLC27A3",-0.00892228471480629,0.00021291567430067,"SLC27A3","Positive"
"SLC27A4",0.0032842971549053,0.000653586325251076,"SLC27A4","Positive"
"SLC27A5",-0.0541834115490551,-0.00179512442827937,"SLC27A5","Negative"
"SLC27A6",0.152899646285517,0.000282871529457428,"SLC27A6","Positive"
"SLC29A1",0.00701157748411226,0.000624998893920493,"SLC29A1","Positive"
"SLC29A2",-0.0036227198844587,-0.00293737745790233,"SLC29A2","Negative"
"SLC29A3",0.0103135215068265,0.000384802777032574,"SLC29A3","Positive"
"SLC29A4",-0.0163274595079725,-0.00120530995175522,"SLC29A4","Negative"
"SLC2A1",0.0144717364646714,3.58030524043426e-05,"SLC2A1","Positive"
"SLC2A10",0.0253674695381425,0.00152331201847876,"SLC2A10","Positive"
"SLC2A11",0.021929145664978,0.000706740353818535,"SLC2A11","Positive"
"SLC2A12",-0.0103352106346479,-0.0048856214151421,"SLC2A12","Negative"
"SLC2A13",0.0297164884920296,0.000878399359644239,"SLC2A13","Positive"
"SLC2A14",0.00903182274456685,0.00019784231077625,"SLC2A14","Positive"
"SLC2A3",0.0189765428549083,-3.44485258100433e-05,"SLC2A3","Negative"
"SLC2A4RG",-0.0207259328897908,-0.000195852650104734,"SLC2A4RG","Negative"
"SLC2A5",0.0621624592542575,-2.45650988604875e-05,"SLC2A5","Negative"
"SLC2A6",-0.0042751179239725,-9.38880780000577e-05,"SLC2A6","Negative"
"SLC2A8",0.0154413116843217,0.00203919006600875,"SLC2A8","Positive"
"SLC2A9",0.0108570733241882,0.000896748511640291,"SLC2A9","Positive"
"SLC30A1",0.0456789064187176,0.00261605938192762,"SLC30A1","Positive"
"SLC30A4",0.0176328450452601,0.000856601990495424,"SLC30A4","Positive"
"SLC30A5",0.0209257750877892,0.00131258125207217,"SLC30A5","Positive"
"SLC30A6",0.00909164772437239,-0.000115853124276247,"SLC30A6","Negative"
"SLC30A7",0.0382403205378504,0.00167831326567815,"SLC30A7","Positive"
"SLC30A9",0.0105669653658202,0.000586023715648954,"SLC30A9","Positive"
"SLC31A1",0.0177452635006525,-0.000432151325345111,"SLC31A1","Negative"
"SLC31A2",0.0615979162535784,0.00231305961878869,"SLC31A2","Positive"
"SLC33A1",0.0278604621102892,0.00083932065112356,"SLC33A1","Positive"
"SLC35A1",0.016500151860322,0.000669395151704324,"SLC35A1","Positive"
"SLC35A2",-0.00474346596108811,0.000329697549307517,"SLC35A2","Positive"
"SLC35A3",0.0217768270820356,0.00172274912650044,"SLC35A3","Positive"
"SLC35A4",-0.0131776868898888,-0.000981459004092444,"SLC35A4","Negative"
"SLC35A5",-0.000370019640684271,0.000212453594146753,"SLC35A5","Positive"
"SLC35B1",0.000884865619290249,-3.6279289717437e-05,"SLC35B1","Negative"
"SLC35B2",0.0119209014659103,0.00068998287379224,"SLC35B2","Positive"
"SLC35B3",0.0192663177469137,0.00135151390629788,"SLC35B3","Positive"
"SLC35B4",-0.0102910800665547,-0.000884002725946826,"SLC35B4","Negative"
"SLC35C1",-0.000628947264822813,-0.000306517144721627,"SLC35C1","Negative"
"SLC35C2",-0.00683883821459318,-0.000955041006358945,"SLC35C2","Negative"
"SLC35D1",-0.00638996729954977,-0.00156436375584052,"SLC35D1","Negative"
"SLC35D2",-0.0109363531180623,-0.00128534395615284,"SLC35D2","Negative"
"SLC35E1",0.0179490369808273,8.72436695410821e-05,"SLC35E1","Positive"
"SLC35E2A",0.00396022142625342,-0.000345021197371301,"SLC35E2A","Negative"
"SLC35E2B",0.00827536119424536,-0.000227942017032373,"SLC35E2B","Negative"
"SLC35E3",0.0132051147477298,0.00139910538135244,"SLC35E3","Positive"
"SLC35E4",0.0125857604054955,0.0016595595152483,"SLC35E4","Positive"
"SLC35F1",0.0474872851684313,0.00447497796687661,"SLC35F1","Positive"
"SLC35F2",0.00387372547474121,-0.00141688166230616,"SLC35F2","Negative"
"SLC35F3",-0.0620924303361571,-0.00244407742941298,"SLC35F3","Negative"
"SLC35F5",0.0533777914770197,0.00233194903423977,"SLC35F5","Positive"
"SLC35F6",0.00684934386891441,-0.000498810261977438,"SLC35F6","Negative"
"SLC35G1",0.00188347030257879,0.000503200247573035,"SLC35G1","Positive"
"SLC35G2",0.0260070336200795,0.00196366652770358,"SLC35G2","Positive"
"SLC36A1",0.00136907347965087,-0.000465333895041884,"SLC36A1","Negative"
"SLC36A4",-0.00606232909688825,-0.000290613308538077,"SLC36A4","Negative"
"SLC37A1",0.0559817035688091,0.00371365355852759,"SLC37A1","Positive"
"SLC37A2",0.0167903930116336,0.0011934926761645,"SLC37A2","Positive"
"SLC37A3",0.0264537832746905,0.00172395144901085,"SLC37A3","Positive"
"SLC37A4",-0.031757762922428,-0.00125083700351747,"SLC37A4","Negative"
"SLC38A1",0.0179381174460196,-0.00132057440398231,"SLC38A1","Negative"
"SLC38A10",0.0103508590923358,0.00120785328883123,"SLC38A10","Positive"
"SLC38A11",-0.00717465421199089,-0.00084395051042748,"SLC38A11","Negative"
"SLC38A2",0.0168965971251791,2.4654046552252e-05,"SLC38A2","Positive"
"SLC38A4",-0.025285043336055,-0.00393925770748008,"SLC38A4","Negative"
"SLC38A5",0.0409353367433683,0.00606410290046607,"SLC38A5","Positive"
"SLC38A6",0.0203813630769201,0.000791167406026054,"SLC38A6","Positive"
"SLC38A7",0.00272346470246576,1.17021599173182e-05,"SLC38A7","Positive"
"SLC38A9",0.0261845355405309,0.00103537297548245,"SLC38A9","Positive"
"SLC39A1",0.000745556512794492,-0.00185801178550714,"SLC39A1","Negative"
"SLC39A10",0.0107704003636404,0.000915886966303488,"SLC39A10","Positive"
"SLC39A11",0.0235064047506954,0.00115194594189704,"SLC39A11","Positive"
"SLC39A13",0.00231550230920644,0.000741791024806971,"SLC39A13","Positive"
"SLC39A14",0.0204031566413063,0.00037215625039339,"SLC39A14","Positive"
"SLC39A3",-0.00381016836923234,0.000508637368586132,"SLC39A3","Positive"
"SLC39A4",-0.0509068338336627,-0.00146967426470386,"SLC39A4","Negative"
"SLC39A6",0.0230034563862323,0.000855159550756552,"SLC39A6","Positive"
"SLC39A7",0.0109900875600819,0.000478202373175152,"SLC39A7","Positive"
"SLC39A8",0.0983021977032388,0.00318020504000945,"SLC39A8","Positive"
"SLC39A9",0.0172214351553238,0.000496007349719575,"SLC39A9","Positive"
